title,isbn10,isbn13,vendor_sell,selling_price,url_sell
Joan of Arc: La pucelle (Manchester Medieval Sources MUP),0719068479,9780719068478,TextbooksRush,0.6,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780719068478|3|0
Joan of Arc: La pucelle (Manchester Medieval Sources MUP),0719068479,9780719068478,AbeBooks,0.6,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780719068478|0|3&sub=bookfinder
Joan of Arc: La pucelle (Manchester Medieval Sources MUP),0719068479,9780719068478,sellbackyourbook.com,0.23,https://www.sellbackyourbook.com/allbookstores.php?isbn=0719068479&afid=183
,1305397487,9781305397484,Textbookrecycling.com,36.35,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=1305397487
,1305397487,9781305397484,TextbooksRush,42.09,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781305397484|3|0
,1305397487,9781305397484,AbeBooks,42.0,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781305397484|0|3&sub=bookfinder
,1305397487,9781305397484,Bookbyte,31.5,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781305397484
,1305397487,9781305397484,Textbooks.com,30.5,http://textbooks.pxf.io/c/59145/369692/5360?u=https%3A%2F%2Fwww.textbooks.com%2FBuyBack-Cart.php%3FACTION%3Daffadd%26cartisbns%3D9781305397484
,1305397487,9781305397484,Textbookmaniac,41.09,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=1305397487
,1305397487,9781305397484,MyBookCart,31.96,https://www.mybookcart.com/cart/affiliate/23423/9781305397484
,1305397487,9781305397484,Booksrun,26.64,https://booksrun.com/api/cart/sell/add/1305397487:Good?afk=360
,1305397487,9781305397484,Amazon,37.9,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1305397487&tag=buybacknew-b-20
,1305397487,9781305397484,ecampus.com,40.96,http://www.kqzyfj.com/click-284433-12088826?item=9781305397484
,1305397487,9781305397484,ValoreBooks,36.75,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781305397484
Welcome to Church Music & The Hymnal 1982,0819229423,9780819229427,TextbooksRush,2.75,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780819229427|3|0
Welcome to Church Music & The Hymnal 1982,0819229423,9780819229427,AbeBooks,2.25,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780819229427|0|3&sub=bookfinder
Welcome to Church Music & The Hymnal 1982,0819229423,9780819229427,sellbackyourbook.com,2.63,https://www.sellbackyourbook.com/allbookstores.php?isbn=0819229423&afid=183
Welcome to Church Music & The Hymnal 1982,0819229423,9780819229427,Amazon,2.4,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0819229423&tag=buybacknew-b-20
Napoleon,0582437520,9780582437524,sellbackyourbook.com,0.14,https://www.sellbackyourbook.com/allbookstores.php?isbn=0582437520&afid=183
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,Textbookrecycling.com,7.15,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=1437716199
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,TextbooksRush,6.25,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781437716191|3|0
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,AbeBooks,6.25,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781437716191|0|3&sub=bookfinder
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,sellbackyourbook.com,1.15,https://www.sellbackyourbook.com/allbookstores.php?isbn=1437716199&afid=183
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,Booksrun,5.96,https://booksrun.com/api/cart/sell/add/1437716199:Good?afk=360
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,Amazon,6.83,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1437716199&tag=buybacknew-b-20
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,ValoreBooks,2.5,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781437716191
"Palliative Care: Core Skills and Clinical Competencies, Expert Consult Online and Print",1437716199,9781437716191,ecampus.com,4.0,http://www.kqzyfj.com/click-284433-12088826?item=9781437716191
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,Textbookrecycling.com,6.3,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0130487414
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,Bookbyte,1.5,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780130487414
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,sellbackyourbook.com,1.51,https://www.sellbackyourbook.com/allbookstores.php?isbn=0130487414&afid=183
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,Amazon,3.59,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0130487414&tag=buybacknew-b-20
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,ValoreBooks,6.13,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780130487414
"Modern Industrial Electronics, Fifth Edition",0130487414,9780130487414,ecampus.com,16.0,http://www.kqzyfj.com/click-284433-12088826?item=9780130487414
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Textbookrecycling.com,22.72,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0887276792
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,TextbooksRush,23.75,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780887276798|3|0
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,AbeBooks,23.0,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780887276798|0|3&sub=bookfinder
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Bookbyte,18.0,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780887276798
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Textbooks.com,20.0,http://textbooks.pxf.io/c/59145/369692/5360?u=https%3A%2F%2Fwww.textbooks.com%2FBuyBack-Cart.php%3FACTION%3Daffadd%26cartisbns%3D9780887276798
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Chegg.com,20.52,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780887276798
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,sellbackyourbook.com,17.31,https://www.sellbackyourbook.com/allbookstores.php?isbn=0887276792&afid=183
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Textbookmaniac,23.76,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=0887276792
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,MyBookCart,14.29,https://www.mybookcart.com/cart/affiliate/23423/9780887276798
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Booksrun,17.76,https://booksrun.com/api/cart/sell/add/0887276792:Good?afk=360
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,Amazon,23.4,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0887276792&tag=buybacknew-b-20
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,ecampus.com,20.0,http://www.kqzyfj.com/click-284433-12088826?item=9780887276798
"Integrated Chinese: Level 2, Part 1 (Simplified and Traditional Character) Textbook (Chinese Edition) (Chinese and English Edition)",0887276792,9780887276798,ValoreBooks,17.57,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780887276798
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,Textbookrecycling.com,12.5,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0826196357
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,TextbooksRush,25.77,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780826196354|3|0
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,AbeBooks,23.21,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780826196354|0|3&sub=bookfinder
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,Bookbyte,29.0,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780826196354
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,Chegg.com,26.2,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780826196354
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,Textbookmaniac,32.18,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=0826196357
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,MyBookCart,16.81,https://www.mybookcart.com/cart/affiliate/23423/9780826196354
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,Booksrun,13.37,https://booksrun.com/api/cart/sell/add/0826196357:Good?afk=360
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,Amazon,29.0,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0826196357&tag=buybacknew-b-20
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,ecampus.com,11.0,http://www.kqzyfj.com/click-284433-12088826?item=9780826196354
"Palliative Care Nursing, Fourth Edition: Quality Care to the End of Life",0826196357,9780826196354,ValoreBooks,32.17,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780826196354
Autonomic Failure: A Textbook of Clinical Disorders of the Autonomic Nervous System,0198566344,9780198566342,sellbackyourbook.com,3.98,https://www.sellbackyourbook.com/allbookstores.php?isbn=0198566344&afid=183
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Textbookrecycling.com,38.62,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0134055934
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,AbeBooks,41.25,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780134055930|0|3&sub=bookfinder
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Bookbyte,16.5,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780134055930
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Textbooks.com,35.0,http://textbooks.pxf.io/c/59145/369692/5360?u=https%3A%2F%2Fwww.textbooks.com%2FBuyBack-Cart.php%3FACTION%3Daffadd%26cartisbns%3D9780134055930
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Chegg.com,29.16,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780134055930
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,sellbackyourbook.com,31.5,https://www.sellbackyourbook.com/allbookstores.php?isbn=0134055934&afid=183
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Textbookmaniac,41.76,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=0134055934
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,MyBookCart,30.73,https://www.mybookcart.com/cart/affiliate/23423/9780134055930
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Booksrun,28.43,https://booksrun.com/api/cart/sell/add/0134055934:Good?afk=360
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,Amazon,41.07,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0134055934&tag=buybacknew-b-20
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,ecampus.com,41.07,http://www.kqzyfj.com/click-284433-12088826?item=9780134055930
Substance Use Counseling: Theory and Practice (6th Edition) (The Merrill Counseling Series),0134055934,9780134055930,ValoreBooks,31.83,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780134055930
"On Course, Study Skills Plus Edition (Textbook-specific CSFI)",1439085226,9781439085226,sellbackyourbook.com,0.16,https://www.sellbackyourbook.com/allbookstores.php?isbn=1439085226&afid=183
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,Textbookrecycling.com,1.46,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=1437702627
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,TextbooksRush,22.0,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781437702620|3|0
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,AbeBooks,19.25,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781437702620|0|3&sub=bookfinder
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,sellbackyourbook.com,5.02,https://www.sellbackyourbook.com/allbookstores.php?isbn=1437702627&afid=183
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,Textbookmaniac,19.01,http://buyback.textbookmaniac.com/affiliates/4f0fba9034ca674d2c20ae8f7b414475df85b448/search?isbn=1437702627
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,Booksrun,10.24,https://booksrun.com/api/cart/sell/add/1437702627:Good?afk=360
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,Amazon,7.5,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1437702627&tag=buybacknew-b-20
Textbook of Interdisciplinary Pediatric Palliative Care: Expert Consult Premium Edition - Enhanced Online Features and Print,1437702627,9781437702620,ValoreBooks,2.5,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781437702620
Essential Study Skills (Textbook-specific CSFI),0495913502,9780495913504,sellbackyourbook.com,0.12,https://www.sellbackyourbook.com/allbookstores.php?isbn=0495913502&afid=183
Pressure Ulcer Research: Current and Future Perspectives,3540250301,9783540250302,sellbackyourbook.com,11.35,https://www.sellbackyourbook.com/allbookstores.php?isbn=3540250301&afid=183
Pressure Ulcer Research: Current and Future Perspectives,3540250301,9783540250302,Amazon,4.51,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=3540250301&tag=buybacknew-b-20
,128519389X,9781285193892,Bookbyte,2.75,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781285193892
,128519389X,9781285193892,sellbackyourbook.com,1.59,https://www.sellbackyourbook.com/allbookstores.php?isbn=128519389X&afid=183
,128519389X,9781285193892,Booksrun,0.47,https://booksrun.com/api/cart/sell/add/128519389X:Good?afk=360
,128519389X,9781285193892,Amazon,2.75,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=128519389X&tag=buybacknew-b-20
Your Guide to College Success: Strategies for Achieving Your Goals (Textbook-specific CSFI),1111834334,9781111834333,TextbooksRush,4.8,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781111834333|3|0
Your Guide to College Success: Strategies for Achieving Your Goals (Textbook-specific CSFI),1111834334,9781111834333,AbeBooks,4.8,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781111834333|0|3&sub=bookfinder
Your Guide to College Success: Strategies for Achieving Your Goals (Textbook-specific CSFI),1111834334,9781111834333,Bookbyte,0.5,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781111834333
Your Guide to College Success: Strategies for Achieving Your Goals (Textbook-specific CSFI),1111834334,9781111834333,sellbackyourbook.com,1.22,https://www.sellbackyourbook.com/allbookstores.php?isbn=1111834334&afid=183
Your Guide to College Success: Strategies for Achieving Your Goals (Textbook-specific CSFI),1111834334,9781111834333,Amazon,2.7,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1111834334&tag=buybacknew-b-20
Your Guide to College Success: Strategies for Achieving Your Goals (Textbook-specific CSFI),1111834334,9781111834333,ecampus.com,6.0,http://www.kqzyfj.com/click-284433-12088826?item=9781111834333
Napoleon: A Symbol for an Age: A Brief History with Documents (The Bedford Series in Istory and Culture),0312431104,9780312431105,TextbooksRush,0.09,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780312431105|3|0
Napoleon: A Symbol for an Age: A Brief History with Documents (The Bedford Series in Istory and Culture),0312431104,9780312431105,AbeBooks,0.09,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780312431105|0|3&sub=bookfinder
Napoleon: A Symbol for an Age: A Brief History with Documents (The Bedford Series in Istory and Culture),0312431104,9780312431105,sellbackyourbook.com,0.6,https://www.sellbackyourbook.com/allbookstores.php?isbn=0312431104&afid=183
Napoleon: A Symbol for an Age: A Brief History with Documents (The Bedford Series in Istory and Culture),0312431104,9780312431105,ecampus.com,0.5,http://www.kqzyfj.com/click-284433-12088826?item=9780312431105
Textbook of Palliative Medicine and Supportive Care,1444135252,9781444135251,sellbackyourbook.com,3.98,https://www.sellbackyourbook.com/allbookstores.php?isbn=1444135252&afid=183
Textbook of Palliative Medicine and Supportive Care,1444135252,9781444135251,ValoreBooks,2.5,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781444135251
The College Experience Compact (2nd Edition),0321980026,9780321980021,TextbooksRush,3.38,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780321980021|3|0
The College Experience Compact (2nd Edition),0321980026,9780321980021,AbeBooks,3.38,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780321980021|0|3&sub=bookfinder
The College Experience Compact (2nd Edition),0321980026,9780321980021,sellbackyourbook.com,1.43,https://www.sellbackyourbook.com/allbookstores.php?isbn=0321980026&afid=183
The College Experience Compact (2nd Edition),0321980026,9780321980021,Booksrun,1.38,https://booksrun.com/api/cart/sell/add/0321980026:Good?afk=360
A Writer's Reference with Exercises,131910696X,9781319106966,Textbookrecycling.com,29.54,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=131910696X
A Writer's Reference with Exercises,131910696X,9781319106966,TextbooksRush,36.46,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781319106966|3|0
A Writer's Reference with Exercises,131910696X,9781319106966,AbeBooks,36.46,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781319106966|0|3&sub=bookfinder
A Writer's Reference with Exercises,131910696X,9781319106966,Bookbyte,2.25,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781319106966
A Writer's Reference with Exercises,131910696X,9781319106966,Textbooks.com,32.5,http://textbooks.pxf.io/c/59145/369692/5360?u=https%3A%2F%2Fwww.textbooks.com%2FBuyBack-Cart.php%3FACTION%3Daffadd%26cartisbns%3D9781319106966
A Writer's Reference with Exercises,131910696X,9781319106966,sellbackyourbook.com,27.3,https://www.sellbackyourbook.com/allbookstores.php?isbn=131910696X&afid=183
A Writer's Reference with Exercises,131910696X,9781319106966,MyBookCart,19.04,https://www.mybookcart.com/cart/affiliate/23423/9781319106966
A Writer's Reference with Exercises,131910696X,9781319106966,Booksrun,23.94,https://booksrun.com/api/cart/sell/add/131910696X:Good?afk=360
A Writer's Reference with Exercises,131910696X,9781319106966,ValoreBooks,29.3,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781319106966
A Writer's Reference with Exercises,131910696X,9781319106966,ecampus.com,33.28,http://www.kqzyfj.com/click-284433-12088826?item=9781319106966
Light on the Path: A Christian Perspective on College Success (Textbook-specific CSFI),1439085528,9781439085523,TextbooksRush,1.54,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9781439085523|3|0
Light on the Path: A Christian Perspective on College Success (Textbook-specific CSFI),1439085528,9781439085523,AbeBooks,1.25,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9781439085523|0|3&sub=bookfinder
Light on the Path: A Christian Perspective on College Success (Textbook-specific CSFI),1439085528,9781439085523,sellbackyourbook.com,0.26,https://www.sellbackyourbook.com/allbookstores.php?isbn=1439085528&afid=183
Marie Antoinette: Writings on the Body of a Queen,0415933951,9780415933957,sellbackyourbook.com,0.45,https://www.sellbackyourbook.com/allbookstores.php?isbn=0415933951&afid=183
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,Textbookrecycling.com,1.46,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=0137152523
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,TextbooksRush,2.46,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780137152520|3|0
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,AbeBooks,2.46,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780137152520|0|3&sub=bookfinder
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,Bookbyte,1.0,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9780137152520
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,Chegg.com,1.12,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9780137152520
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,sellbackyourbook.com,6.45,https://www.sellbackyourbook.com/allbookstores.php?isbn=0137152523&afid=183
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,Booksrun,4.8,https://booksrun.com/api/cart/sell/add/0137152523:Good?afk=360
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,Amazon,6.08,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=0137152523&tag=buybacknew-b-20
Assessment Procedures for Counselors and Helping Professionals (7th Edition),0137152523,9780137152520,ValoreBooks,1.02,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9780137152520
"VCR Troubleshooting and Repair, Third Edition",075069940X,9780750699402,sellbackyourbook.com,0.17,https://www.sellbackyourbook.com/allbookstores.php?isbn=075069940X&afid=183
"The Hodges Harbrace Handbook, 18th Edition",1111346704,9781111346706,Bookbyte,3.25,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781111346706
"The Hodges Harbrace Handbook, 18th Edition",1111346704,9781111346706,Booksrun,0.31,https://booksrun.com/api/cart/sell/add/1111346704:Good?afk=360
"The Hodges Harbrace Handbook, 18th Edition",1111346704,9781111346706,Amazon,3.25,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=1111346704&tag=buybacknew-b-20
EasyWriter,131905076X,9781319050764,Textbookrecycling.com,6.0,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=131905076X
EasyWriter,131905076X,9781319050764,Bookbyte,5.0,https://bookbyte.pxf.io/c/59145/390573/5344?uraw=www.bookbyte.com/buyback2.aspx?isbn=9781319050764
EasyWriter,131905076X,9781319050764,Chegg.com,5.1,http://chggtrx.com/click.track?CID=267636&AFID=372134&ADID=1142321&SID=&isbn_ean=9781319050764
EasyWriter,131905076X,9781319050764,sellbackyourbook.com,3.23,https://www.sellbackyourbook.com/allbookstores.php?isbn=131905076X&afid=183
EasyWriter,131905076X,9781319050764,MyBookCart,1.95,https://www.mybookcart.com/cart/affiliate/23423/9781319050764
EasyWriter,131905076X,9781319050764,Booksrun,8.59,https://booksrun.com/api/cart/sell/add/131905076X:Good?afk=360
EasyWriter,131905076X,9781319050764,Amazon,6.71,https://www.amazon.com/gp/tradein/add-to-cart.html?asin=131905076X&tag=buybacknew-b-20
EasyWriter,131905076X,9781319050764,ValoreBooks,2.49,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781319050764
EasyWriter,131905076X,9781319050764,ecampus.com,11.0,http://www.kqzyfj.com/click-284433-12088826?item=9781319050764
Student Success in College: Doing What Works! (MindTap Course List),1285852176,9781285852171,Textbookrecycling.com,1.57,http://textbookrecycling.com/buyrefer.aspx?tracking=BF&isbns=1285852176
Student Success in College: Doing What Works! (MindTap Course List),1285852176,9781285852171,sellbackyourbook.com,3.01,https://www.sellbackyourbook.com/allbookstores.php?isbn=1285852176&afid=183
Student Success in College: Doing What Works! (MindTap Course List),1285852176,9781285852171,Booksrun,2.03,https://booksrun.com/api/cart/sell/add/1285852176:Good?afk=360
Student Success in College: Doing What Works! (MindTap Course List),1285852176,9781285852171,ValoreBooks,0.72,http://www.valorebooks.com/affiliate/sell/siteID=U1VGnq/ISBN=9781285852171
"Electronic Troubleshooting, Fourth Edition",0071819908,9780071819909,TextbooksRush,5.75,http://www.textbookrush.com/sell/buyback-cart.aspx?a=add&st=-1&kbid=1119&i=9780071819909|3|0
"Electronic Troubleshooting, Fourth Edition",0071819908,9780071819909,AbeBooks,5.75,http://buyback.abebooks.com/cart.aspx?a=add&st=-1&kbid=1052&sub=bookfinder&i=9780071819909|0|3&sub=bookfinder
